1.893147,5.176200,-4.592108
1.806371,5.053519,-4.753044
1.520901,4.861026,-5.061481
1.983686,4.908388,-4.838569
1.189495,5.702553,4.176320
1.299157,5.566729,4.319108
1.604412,5.561416,4.225328
1.561988,5.546589,4.258874
1.328685,5.031076,4.934846
1.236058,5.057346,4.931541
1.314269,5.095176,4.869608
1.564724,5.297744,4.583456
1.524809,5.025166,4.888181
1.974453,5.158316,4.580379
1.899023,5.179438,4.586519
1.641770,5.367218,4.467177
1.917219,5.259505,4.478904
2.012459,5.491232,4.138901
1.927279,5.427197,4.259795
0.884426,4.061889,-5.857429
0.899083,4.215882,-5.743123
1.015655,4.020632,-5.863504
1.064050,4.680382,-5.333118
1.050782,4.766324,-5.259932
1.315573,4.599319,-5.349107
1.570174,4.753417,-5.145109
1.445550,4.691647,-5.236557
1.679616,4.247383,-5.546556
1.461195,4.208804,-5.633221
1.375869,4.236440,-5.635254
1.446999,3.936908,-5.828133
1.404503,6.274956,3.141899
1.484287,6.209092,3.236698
1.715401,6.364713,2.795468
1.557305,6.299542,3.011986
1.245703,5.886268,3.894597
1.699130,5.727232,3.968706
1.791514,6.004261,3.479142
1.402173,6.100150,3.481838
1.881361,5.871204,3.643607
1.900703,5.860952,3.648882
1.934986,5.965864,3.463382
2.265262,5.840672,3.474515
2.285621,5.906829,3.347745
2.327645,5.899580,3.332130
2.399936,6.135658,2.806727
2.253674,6.055493,3.072479
0.608519,2.808176,-6.594733
0.651615,2.916705,-6.539563
0.617352,2.673344,-6.656049
0.831391,3.614538,-6.153274
0.718145,3.301994,-6.352985
1.108737,3.623274,-6.106906
1.227604,3.339228,-6.244240
1.125374,2.953012,-6.457632
1.066183,2.765293,-6.551380
1.644409,6.652990,2.058269
1.573206,6.778825,1.636915
1.468691,6.848993,1.465311
1.866832,6.725269,1.558863
1.484687,6.575957,2.388243
1.372312,6.470030,2.754568
1.343471,6.558482,2.532645
1.768013,6.449225,2.540561
1.717578,6.502244,2.430226
2.028306,6.305279,2.725120
2.053150,6.457910,2.296774
2.295918,6.446287,2.097265
2.051983,6.524034,2.122522
2.201168,6.485466,2.079419
2.088777,6.580942,1.870124
2.575062,6.354814,2.067634
2.388469,6.556772,1.555611
2.481618,6.532425,1.521610
0.401407,1.959061,-6.918902
0.763753,2.609237,-6.666390
0.691109,2.287239,-6.786437
0.968011,2.457785,-6.694195
0.788846,2.051266,-6.855138
0.735151,1.949039,-6.896620
0.670667,1.732495,-6.956605
1.928145,6.859974,0.611672
1.463042,6.982282,0.496649
1.658730,6.938309,0.396196
1.917701,6.882946,0.206997
1.933106,6.889196,0.006024
1.654096,6.951092,0.165152
1.606193,6.840237,1.336768
1.399513,6.924513,1.122575
1.776801,6.857511,0.941188
1.888011,6.815803,1.032453
2.121801,6.763616,0.945693
2.243008,6.697430,1.091708
2.329653,6.642451,1.245131
2.673492,6.552716,1.032227
2.378883,6.692419,0.812762
2.691189,6.590719,0.748582
2.275411,6.770164,0.241159
2.162680,6.813197,0.189034
2.226750,6.774834,0.487008
2.672111,6.625484,0.294366
2.655287,6.618820,0.539106
0.231063,1.099704,7.118688
0.293140,1.264526,7.090896
0.138996,0.361489,7.202503
0.104852,0.350470,7.203377
0.342586,1.073588,7.121956
0.151623,0.527900,-7.187030
0.400280,1.138366,-7.107374
1.598701,3.731128,-5.931141
1.649472,3.878850,-5.815111
2.028097,3.869939,-5.700130
1.872534,3.578715,-5.946603
2.043965,4.329264,-5.343293
1.874713,4.164567,-5.545344
1.869088,4.202441,-5.516274
2.413563,4.431709,-5.110863
2.595309,4.233700,-5.180644
2.452760,4.033243,-5.404586
2.588696,4.029555,-5.343658
2.005699,3.626372,-5.867494
1.972974,3.673918,-5.849587
2.298697,3.593809,-5.775796
2.669802,5.721426,3.385967
2.616978,5.758802,3.362107
2.932534,5.697436,3.192841
2.833317,5.782084,3.120208
2.486651,5.471354,3.900169
2.524642,5.501635,3.826833
2.905362,5.568326,3.451761
2.736283,5.439264,3.769475
2.959007,5.536829,3.461066
3.179733,5.121756,3.868962
2.965508,5.300077,3.796953
3.265408,5.306218,3.528887
3.284346,5.151863,3.735123
3.140068,5.698833,2.983798
3.306634,5.536403,3.098189
3.645975,5.495026,2.802177
3.547597,5.462089,2.970097
1.281574,2.752610,-6.516374
1.372938,2.783930,-6.484259
1.499669,3.508991,-6.089832
1.818372,3.439355,-6.045548
1.946117,3.307886,-6.075037
1.963465,3.128091,-6.162786
1.558871,2.744065,-6.459743
1.578074,2.366311,-6.609477
2.900328,6.259167,1.876866
3.001070,6.178917,1.995384
2.751810,6.360285,1.764637
2.821505,6.407465,1.473232
3.192445,6.224218,1.501546
2.872312,6.040216,2.532633
2.588265,6.175285,2.530822
3.106558,5.867507,2.690255
2.928800,6.078691,2.366640
3.333779,5.720489,2.723673
3.509517,5.690147,2.542522
3.580608,5.727971,2.348211
3.470703,5.869911,2.164428
3.320487,6.105050,1.694698
3.442805,5.958305,1.948054
3.545919,6.016788,1.533087
3.750639,5.853094,1.674537
0.883130,1.800774,-6.917057
0.854631,1.611023,-6.966255
1.149837,2.447426,-6.670950
0.971841,2.040150,-6.832355
1.346576,2.321546,-6.678440
1.173848,1.874468,-6.850019
0.812278,1.484845,-7.001104
1.021476,1.542626,-6.958399
2.795669,6.583372,0.126132
2.817566,6.548065,0.588364
2.854476,6.528257,0.631887
3.074339,6.451582,0.125678
3.056804,6.465467,0.022082
3.074053,6.443846,0.271517
3.022916,6.352583,1.271413
3.112469,6.307554,1.287810
2.876886,6.510476,0.725845
3.246100,6.323020,0.804549
3.131092,6.333256,1.075827
3.487351,6.141853,1.096268
3.499092,6.085155,1.385713
3.640727,6.067333,0.994846
3.749620,6.022188,0.877595
3.890601,5.883628,1.192715
3.661409,6.104524,0.704582
3.702159,6.082236,0.667058
3.940095,5.954369,0.408060
3.851128,6.015474,0.271192
0.386600,0.665926,7.167782
0.333307,0.577704,-7.176898
0.615026,1.102748,-7.097741
2.898031,6.464080,-0.949399
2.786305,6.493390,-1.093980
2.885355,6.499496,-0.768684
3.285558,6.278986,-0.960384
3.009750,6.370657,-1.198647
2.757390,6.463472,-1.361755
2.971606,6.483701,-0.430918
3.007519,6.487023,-0.054640
2.921007,6.521424,-0.175447
3.160279,6.404652,-0.242025
2.927809,6.495571,-0.594817
3.344906,6.324514,-0.108748
3.402278,6.282969,-0.297767
3.476799,6.251989,-0.057233
3.947590,5.953090,-0.351571
3.885249,6.002968,-0.131544
3.424417,6.157864,-1.222784
3.898092,5.954391,-0.754117
3.628119,6.029884,-1.257153
3.915397,5.870873,-1.180440
3.775907,5.935763,-1.289490
0.982528,2.245051,6.763453
1.048820,2.418046,6.696345
0.617392,1.381109,7.047359
0.867843,1.782219,6.923510
0.847805,1.423652,7.009052
1.122500,1.864579,6.862681
1.221726,1.938753,6.820923
2.646649,6.127820,-2.581358
2.860774,6.199293,-2.141500
3.186085,6.028969,-2.183378
3.173681,5.975341,-2.334857
2.882959,5.995248,-2.634300
3.012745,6.305284,-1.515851
2.824923,6.382619,-1.557690
2.831583,6.268772,-1.960172
3.103824,6.233206,-1.621277
3.192833,6.213719,-1.539051
3.536703,6.027991,-1.513489
3.362021,6.064047,-1.750277
3.454358,5.925334,-2.037918
3.394466,5.961197,-2.038023
3.444266,5.936886,-2.018928
3.422341,5.825387,-2.342018
3.212584,5.943006,-2.361571
3.282463,5.765143,-2.690093
3.548249,5.630859,-2.629679
1.486791,3.506872,6.094314
1.654891,3.376799,6.121915
1.266089,2.833894,6.484507
1.400377,2.628480,6.545645
1.507253,2.766426,6.463249
1.746347,2.725247,6.421500
1.754870,3.243046,6.167997
1.969042,3.029458,6.212147
1.885984,3.439855,6.025344
2.288702,5.503110,-3.994212
2.884831,5.610790,-3.401982
2.477946,5.739354,-3.499100
2.779550,5.494532,-3.654368
2.777690,5.476827,-3.682616
2.569774,5.846901,-3.235450
2.938101,5.883021,-2.830384
2.950385,5.600506,-3.363244
2.876798,5.784698,-3.075569
3.104573,5.659787,-3.094015
3.172915,5.584730,-3.156321
3.380788,5.513334,-3.059134
3.486343,5.453185,-3.053448
2.994707,5.488461,-3.500037
3.130930,5.452789,-3.433739
2.897258,5.303536,-3.850954
3.302157,5.167193,-3.697621
3.223007,5.041864,-3.946775
1.930474,4.235913,5.464672
2.010281,4.339485,5.348007
2.377314,4.449468,5.113893
2.107606,4.468365,5.203610
1.809590,3.753376,5.848714
2.064028,4.019264,5.587760
2.114284,3.947937,5.619627
2.239640,3.456681,5.886396
2.491187,3.769981,5.588900
2.411590,3.967118,5.475710
2.286987,4.220522,5.335711
2.583277,4.059710,5.322582
2.495959,4.357638,5.130203
2.145760,4.924125,-4.750685
2.057628,4.758226,-4.959330
2.107111,4.654820,-5.039738
2.549720,5.303724,-4.089388
2.772556,5.265960,-4.006319
2.332894,5.073346,-4.498272
2.767705,5.230909,-4.052183
2.851561,5.080333,-4.172407
2.853691,5.174773,-4.060867
3.091238,4.878322,-4.240422
2.838089,4.748460,-4.568550
2.563991,4.739874,-4.734107
2.877207,4.630383,-4.659501
2.906857,4.536206,-4.732371
2.852518,4.466933,-4.829496
2.568190,4.933456,4.533386
2.260591,5.229058,4.349044
2.591801,5.027843,4.403754
2.726687,5.143086,4.183866
2.237306,4.551784,5.081401
2.021211,4.669923,5.065397
2.322303,4.834537,4.756796
2.195121,4.982638,4.668406
2.742336,4.273176,5.077262
2.660965,4.433756,4.970625
2.815009,4.291957,5.017811
2.958628,4.456206,4.779078
2.902113,4.775633,4.492172
2.901699,4.794548,4.470418
3.080854,4.894592,4.228715
3.174396,4.871471,4.190329
1.318103,1.730727,6.863214
1.402192,1.756775,6.837470
1.237345,1.615501,6.909529
1.304523,1.402894,6.940665
1.459355,1.749886,6.826416
4.224410,5.339221,-2.204146
4.055353,5.419752,-2.305631
4.147041,5.412392,-2.168437
4.208429,5.263710,-2.401782
4.158051,5.291617,-2.423182
4.010430,5.354911,-2.527691
4.360355,5.485019,-1.455305
3.894558,5.692014,-1.902703
4.047112,5.716425,-1.458306
3.887168,5.644579,-2.073652
4.216815,5.518290,-1.691762
4.462050,5.272092,-1.858227
4.392552,5.333662,-1.862445
4.613751,5.130537,-1.870364
4.820004,4.915592,-1.953884
4.772451,4.980912,-1.887647
4.527487,5.079467,-2.206609
4.290655,5.191598,-2.420537
4.513844,4.886134,-2.635906
4.622295,4.777373,-2.657764
2.038401,2.736362,6.332082
2.450289,3.127249,5.994295
1.692331,2.441501,6.548368
1.899707,2.625761,6.418943
1.932248,2.304583,6.531181
2.315405,2.334677,6.397913
2.397325,2.513005,6.295959
2.462062,2.530061,6.262073
3.594192,5.062292,-3.567431
3.493054,5.137776,-3.566797
3.588579,4.810362,-3.913263
3.642336,4.876909,-3.769553
3.734307,5.244341,-3.123471
4.065725,5.177968,-2.816438
4.045433,5.050384,-3.060490
4.090142,5.050919,-3.002835
4.227789,4.822326,-3.175644
4.269033,4.872440,-3.037538
4.566818,4.639514,-2.979213
4.392879,4.627038,-3.247738
3.944147,4.735047,-3.651408
4.077369,4.558767,-3.720608
4.118200,4.328281,-3.961653
4.223864,4.237013,-3.956056
2.818825,3.560392,5.570322
2.779775,3.794060,5.420176
2.923123,4.084588,5.129092
2.425236,3.542592,5.756464
2.534741,3.536563,5.711326
2.735162,2.936345,5.963964
2.855751,2.957567,5.891689
3.031404,3.185013,5.677569
3.177273,3.734577,5.239773
3.176325,3.406871,5.462106
3.217780,3.439486,5.414614
3.267087,3.510551,5.336288
2.932624,4.248782,-4.983256
2.986163,4.272447,-4.926659
3.254988,3.971086,-5.017723
3.198875,3.988653,-5.039202
3.137689,4.694186,-4.422431
3.235966,4.712097,-4.323348
3.241606,4.593063,-4.448670
3.655252,4.387990,-4.332088
4.071220,4.333507,-4.007439
3.795679,4.175438,-4.417943
3.918473,4.024348,-4.458013
3.314656,4.024387,-4.929594
3.538662,4.097715,-4.701926
3.362265,3.881229,-5.011991
3.816250,3.821841,-4.721950
3.367616,4.706915,4.222452
3.233317,4.649592,4.393695
3.461776,4.637433,4.222063
3.643304,4.512364,4.211617
3.080831,4.486272,4.672999
2.966792,4.194588,5.009021
3.127355,4.548511,4.586602
3.228584,3.964606,5.040998
3.484236,3.744952,5.033195
3.595207,3.632427,5.043045
3.610157,3.965492,4.757479
3.789870,4.195627,4.402919
3.759528,4.415398,4.209365
3.952826,4.330923,4.118054
4.019451,4.158307,4.231037
2.730712,3.604349,-5.583378
2.432081,3.532487,-5.759481
2.501146,3.343880,-5.841951
2.742770,3.835865,-5.409644
3.143961,3.963432,-5.097815
2.940093,3.628697,-5.454248
2.714252,3.763325,-5.478365
3.187717,3.702096,-5.255348
3.150048,3.332691,-5.528416
3.180139,3.522725,-5.381371
2.847660,3.210231,-5.755824
2.857466,3.362665,-5.666484
2.784341,3.045684,-5.878730
3.769781,5.229617,3.103645
3.579968,5.274755,3.267303
4.111709,5.040130,2.993926
3.906939,5.073289,3.197061
4.002104,5.126977,2.984426
3.450674,5.106533,3.651438
3.463833,4.895503,3.923236
3.765320,4.893165,3.624418
3.736629,4.888520,3.659427
4.204104,4.219145,4.000626
4.065731,4.386934,3.947822
4.248644,4.507222,3.591444
4.390425,4.530291,3.402623
4.301880,4.780273,3.136035
4.255034,4.719113,3.299592
4.559462,4.747573,2.819164
4.430366,4.616141,3.211311
1.828737,2.571275,-6.459955
1.776754,2.370976,-6.551395
2.130399,3.050841,-6.146445
2.084411,2.675497,-6.345052
2.638712,2.931388,-6.010845
2.235125,2.555891,-6.342548
1.895415,2.214543,-6.574770
1.927645,2.088264,-6.609054
3.885367,5.749520,1.738952
3.960083,5.737122,1.599978
4.017960,5.616499,1.850972
4.385913,5.362342,1.790374
4.352432,5.337922,1.949489
4.334679,5.381808,1.850252
3.676564,5.500934,2.757556
3.832355,5.397858,2.729333
3.931666,5.577212,2.156955
4.198667,5.262595,2.420686
3.904051,5.567879,2.224406
4.338934,5.234635,2.239403
4.436558,4.965343,2.616775
4.586892,5.059395,2.136143
4.538018,5.083261,2.178774
4.550831,5.144732,1.998006
4.513316,5.295453,1.650138
4.861334,4.884007,1.936382
4.641870,5.162304,1.699743
0.988840,1.367972,-7.000628
1.320436,1.843819,-6.829442
1.693704,2.024442,-6.695208
1.368228,1.628365,-6.881451
4.147028,5.795779,0.556504
4.306820,5.672580,0.633529
4.394718,5.618871,0.444447
4.421872,5.607843,0.294459
4.063484,5.818754,0.869541
3.967147,5.853786,1.068318
4.029072,5.794418,1.141652
4.372089,5.524485,1.226322
4.294832,5.617274,1.032651
4.641433,5.297206,1.224931
4.484546,5.418828,1.328454
4.912900,5.114824,0.904500
4.950938,5.106392,0.773384
4.995354,5.025982,0.975573
4.772437,5.293322,0.526257
4.707170,5.356633,0.463072
4.603375,5.454320,0.408070
4.774253,5.307943,0.279205
4.996674,5.105024,0.299626
0.674974,0.890773,7.123145
0.333164,0.447105,7.186983
0.540924,0.781343,-7.147735
4.299418,5.653103,-0.818538
4.206495,5.729245,-0.779140
4.004490,5.887745,-0.731819
4.350605,5.588346,-0.964760
4.273427,5.623437,-1.085655
4.029048,5.888284,-0.474236
3.975025,5.945230,-0.196435
4.506947,5.559519,-0.051212
4.228798,5.731506,-0.616148
4.888838,5.211027,-0.173965
4.584940,5.462219,-0.541824
4.823257,5.253618,-0.429762
4.986396,5.092951,-0.624421
4.602049,5.427011,-0.751080
4.559117,5.367007,-1.249099
4.774361,5.193126,-1.142411
4.836917,5.160081,-1.023347
4.554375,5.343974,-1.386710
4.551245,4.407935,3.345839
4.715497,4.355900,3.161004
4.800312,4.168513,3.295193
4.938285,4.053007,3.242639
4.858932,4.270988,3.056063
4.824773,4.248933,3.141533
4.560217,3.935438,3.879051
4.320364,4.248590,3.824296
4.723916,3.966468,3.640074
4.610628,4.274446,3.433485
4.761574,3.646713,3.920918
4.621545,3.782626,3.973883
5.000393,3.457025,3.788409
5.087783,3.647456,3.479656
4.917975,3.970786,3.381778
5.150556,4.012754,2.930568
5.269111,3.655645,3.180919
5.478016,3.699294,2.768083
2.275514,2.227300,-6.447009
2.053465,2.045177,-6.583725
2.206532,1.927622,-6.567291
2.817299,2.494879,-6.120229
2.830119,2.617162,-6.064900
2.778186,2.453546,-6.154494
3.018285,2.309083,-6.097951
3.015581,2.195825,-6.140009
2.693479,2.114739,-6.325419
2.437929,1.941008,-6.479124
2.432271,1.674794,-6.556881
4.963980,4.791688,1.886153
4.979750,4.798078,1.821895
5.070113,4.809992,1.520404
5.131602,4.752885,1.491391
4.961588,4.392324,2.708275
4.911092,4.481362,2.645254
5.041847,4.412811,2.502026
5.167967,4.382950,2.295289
5.225406,4.222465,2.464886
5.161311,4.156649,2.720316
5.602839,3.891648,2.166131
5.658807,3.793637,2.203972
5.563162,4.109357,1.804278
5.425757,4.423235,1.496081
5.377264,4.317994,1.904911
5.534520,4.239756,1.584357
5.685665,3.887178,1.940898
5.574295,4.153354,1.662896
1.178033,1.081259,-7.024311
1.945484,1.679946,-6.719738
1.670660,1.489812,-6.840172
1.889984,1.407430,-6.797417
1.829452,1.286322,-6.841124
1.291668,1.005525,-7.015648
5.102159,4.982015,0.544902
5.328263,4.730425,0.573817
5.168220,4.940776,0.109232
5.266289,4.827188,0.183226
5.460033,4.613171,0.186492
5.169315,4.743845,1.401539
5.283576,4.617268,1.403824
5.448126,4.573760,0.773850
5.385862,4.546443,1.211993
5.434346,4.596250,0.740609
5.726983,4.095862,1.239321
5.648140,4.258488,1.011306
5.711646,4.246576,0.712936
5.761649,4.068107,1.162481
5.671954,4.325261,0.418674
5.710474,4.267875,0.485244
5.598674,4.405834,0.641208
5.933455,3.984694,0.272216
5.847377,4.087806,0.430199
0.679331,0.591797,7.155905
0.848066,0.639710,7.131984
0.989616,0.828404,-7.092915
0.848033,0.633648,-7.132259
0.812634,0.651162,-7.137224
5.129227,4.834279,-1.190734
5.227282,4.824746,-0.740526
5.073143,4.893516,-1.202807
5.251000,4.670383,-1.325473
5.241119,4.707224,-1.207118
5.405020,4.676679,-0.147893
5.120496,4.972406,-0.398662
5.077729,5.034658,-0.191361
5.463315,4.574189,-0.673157
5.306225,4.772110,-0.334793
5.281416,4.790703,-0.455660
5.785349,4.203551,-0.038070
5.563725,4.500928,-0.055474
5.921628,4.020535,-0.029280
5.726508,4.230443,-0.678317
5.547378,4.474280,-0.649899
5.781874,4.133359,-0.787962
5.701735,4.201072,-0.951225
5.496718,4.483174,-0.928190
5.686416,4.174591,-1.142030
5.734286,4.098675,-1.188076
5.862139,3.964101,-1.035061
1.735193,1.658973,6.781543
1.818871,1.552435,6.785124
1.422310,1.362511,6.926948
1.478082,1.073411,6.964081
